Document ID,Image Path,Document Type,Text,X Coordinates,Y Coordinates,Width,Height,Relative Length,Slope,Normalized Coordinates,Category
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,h,"[0.72558594, 0.72753906, 0.7558594, 0.75390625]","[0.012578616, 0, 0, 0.0149371065]",0.03027346,0.014937107,2.026728537,0.08327912,"[(0.00070858001953125, 9.888849056603775e-06), (0.00071048736328125, 0.0), (0.0007381439453125, 0.0), (0.000736236572265625, 1.1743008254716981e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,every,"[0.72753906, 0.734375, 0.76660156, 0.7597656]","[0.3215409, 0.2688679, 0.2720126, 0.32389936]",0.0390625,0.05503146,0.709821255,0.07318378,"[(0.00071048736328125, 0.00025278372641509433), (0.0007171630859375, 0.00021137413522012577), (0.0007486343359375, 0.00021384638364779874), (0.00074195859375, 0.00025463786163522014)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,assistance,"[0.734375, 0.7470703, 0.7792969, 0.76660156]","[0.2672956, 0.16430818, 0.16666667, 0.2696541]",0.0449219,0.10534592,0.426422779,0.073184975,"[(0.0007171630859375, 0.00021013805031446542), (0.00072956083984375, 0.00012917309748427673), (0.00076103212890625, 0.00013102725628930817), (0.0007486343359375, 0.00021199221698113208)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,protection,"[0.75390625, 0.7685547, 0.80078125, 0.7861328]","[0.11084906, 0, 0, 0.11320755]",0.046875,0.11320755,0.41406249,0.073184688,"[(0.000736236572265625, 8.714548742138364e-05), (0.00075054169921875, 0.0), (0.000782012939453125, 0.0), (0.0007677078125, 8.899964622641509e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,which,"[0.7675781, 0.77734375, 0.8076172, 0.79785156]","[0.26022014, 0.19968553, 0.2028302, 0.2633648]",0.0400391,0.06367927,0.628761919,0.103875143,"[(0.00074958798828125, 0.00020457558176100628), (0.000759124755859375, 0.00015698547955974844), (0.000788688671875, 0.0001594577044025157), (0.0007791519140625, 0.00020704779874213837)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,he,"[0.7792969, 0.7832031, 0.8125, 0.80859375]","[0.19339623, 0.16981132, 0.17295597, 0.19654088]",0.0332031,0.02672956,1.242186553,0.107337478,"[(0.00076103212890625, 0.0001520410613207547), (0.00076484677734375, 0.00013349946540880503), (0.00079345703125, 0.00013597167452830187), (0.000789642333984375, 0.00015451327044025158)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,she,"[0.7890625, 0.79589844, 0.8251953, 0.8183594]","[0.13522013, 0.09512579, 0.09827044, 0.13836478]",0.0361328,0.04323899,0.835653192,0.107337295,"[(0.00077056884765625, 0.00010630513364779874), (0.0007772445703125, 7.478442610062894e-05), (0.00080585478515625, 7.725663522012579e-05), (0.0007991791015625, 0.00010877734276729559)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,stand,"[0.80859375, 0.8183594, 0.84277344, 0.8330078]","[0.24213837, 0.1831761, 0.1855346, 0.24449685]",0.03417969,0.06132075,0.557391911,0.09660339,"[(0.000789642333984375, 0.0001903603537735849), (0.0007991791015625, 0.00014400636792452832), (0.0008230209375, 0.00014586053459119498), (0.0008134841796875, 0.0001922145047169811)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,need,"[0.82421875, 0.83203125, 0.8564453, 0.8486328]","[0.14937107, 0.099842764, 0.10220126, 0.15172955]",0.03222655,0.051886786,0.621093586,0.09660339,"[(0.000804901123046875, 0.00011743008647798741), (0.000812530517578125, 7.849273899371069e-05), (0.00083637236328125, 8.034690251572327e-05), (0.00082874296875, 0.00011928423742138364)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,FEDERAL,"[0.2421875, 0.39453125, 0.39453125, 0.2421875]","[0.4764151, 0.4764151, 0.4960692, 0.4960692]",0.15234375,0.0196541,7.751245287,0,"[(0.00023651123046875, 0.0003745401729559748), (0.000385284423828125, 0.0003745401729559748), (0.000385284423828125, 0.00038999150943396226), (0.00023651123046875, 0.00038999150943396226)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,REPUBLIC,"[0.40722656, 0.5722656, 0.5722656, 0.40722656]","[0.4764151, 0.4764151, 0.4960692, 0.4960692]",0.16503904,0.0196541,8.39718125,0,"[(0.0003976821875, 0.0003745401729559748), (0.000558853125, 0.0003745401729559748), (0.000558853125, 0.00038999150943396226), (0.0003976821875, 0.00038999150943396226)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,OF,"[0.58203125, 0.62890625, 0.62890625, 0.58203125]","[0.4764151, 0.4764151, 0.4960692, 0.4960692]",0.046875,0.0196541,2.38499855,0,"[(0.000568389892578125, 0.0003745401729559748), (0.000614166259765625, 0.0003745401729559748), (0.000614166259765625, 0.00038999150943396226), (0.000568389892578125, 0.00038999150943396226)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,NIGERIA,"[0.6376953, 0.7792969, 0.7792969, 0.6376953]","[0.4764151, 0.4764151, 0.4960692, 0.4960692]",0.1416016,0.0196541,7.204685028,0,"[(0.00062274931640625, 0.0003745401729559748), (0.00076103212890625, 0.0003745401729559748), (0.00076103212890625, 0.00038999150943396226), (0.00062274931640625, 0.00038999150943396226)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Type,"[0.37695312, 0.40527344, 0.40527344, 0.37695312]","[0.5070755, 0.5070755, 0.5165094, 0.5165094]",0.02832032,0.0094339,3.001973733,0,"[(0.00036811828125, 0.0003986442610062893), (0.00039577484375, 0.0003986442610062893), (0.00039577484375, 0.0004060608490566038), (0.00036811828125, 0.0004060608490566038)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,/,"[0.7705078, 0.7763672, 0.7763672, 0.7705078]","[0.7507862, 0.7507862, 0.7610063, 0.7610063]",0.0058594,0.0102201,0.5733212,0,"[(0.0007524490234375, 0.0005902407232704402), (0.00075817109375, 0.0005902407232704402), (0.00075817109375, 0.000598275393081761), (0.0007524490234375, 0.000598275393081761)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Country,"[0.4580078, 0.5, 0.5, 0.4580078]","[0.5078616, 0.5078616, 0.5165094, 0.5165094]",0.0419922,0.0086478,4.855824603,0,"[(0.0004472732421875, 0.0003992622641509434), (0.00048828125, 0.0003992622641509434), (0.00048828125, 0.0004060608490566038), (0.0004472732421875, 0.0004060608490566038)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Code,"[0.5517578, 0.5830078, 0.5830078, 0.5517578]","[0.5078616, 0.5078616, 0.5165094, 0.5165094]",0.03125,0.0086478,3.613635838,0,"[(0.0005388259765625, 0.0003992622641509434), (0.0005693435546875, 0.0003992622641509434), (0.0005693435546875, 0.0004060608490566038), (0.0005388259765625, 0.0004060608490566038)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,du,"[0.84375, 0.8574219, 0.8574219, 0.84375]","[0.7507862, 0.7507862, 0.7610063, 0.7610063]",0.0136719,0.0102201,1.337746206,0,"[(0.000823974609375, 0.0005902407232704402), (0.00083732607421875, 0.0005902407232704402), (0.00083732607421875, 0.000598275393081761), (0.000823974609375, 0.000598275393081761)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,pays,"[0.60058594, 0.62890625, 0.62890625, 0.60058594]","[0.5086478, 0.5086478, 0.5172956, 0.5172956]",0.02832031,0.0086478,3.274857189,0,"[(0.00058650970703125, 0.00039988034591194966), (0.000614166259765625, 0.00039988034591194966), (0.000614166259765625, 0.00040667893081761005), (0.00058650970703125, 0.00040667893081761005)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,NGA,"[0.5078125, 0.5595703, 0.5595703, 0.5078125]","[0.5227987, 0.5227987, 0.5353774, 0.5353774]",0.0517578,0.0125787,4.114717737,0,"[(0.00049591064453125, 0.0004110052672955974), (0.00054645537109375, 0.0004110052672955974), (0.00054645537109375, 0.0004208941823899371), (0.00049591064453125, 0.0004208941823899371)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Passport,"[0.7060547, 0.7558594, 0.7558594, 0.7060547]","[0.5086478, 0.5086478, 0.5172956, 0.5172956]",0.0498047,0.0086478,5.759233562,0,"[(0.00068950654296875, 0.00039988034591194966), (0.0007381439453125, 0.00039988034591194966), (0.0007381439453125, 0.00040667893081761005), (0.00068950654296875, 0.00040667893081761005)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,No./Raport,"[0.75683594, 0.8574219, 0.8574219, 0.75683594]","[0.5078616, 0.5086478, 0.5180818, 0.5172956]",0.10058596,0.0102202,9.84187785,0,"[(0.00073909759765625, 0.0003992622641509434), (0.00083732607421875, 0.00039988034591194966), (0.00083732607421875, 0.00040729701257861636), (0.00073909759765625, 0.00040667893081761005)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,N,"[0.7480469, 0.7597656, 0.7597656, 0.7480469]","[0.663522, 0.663522, 0.6721698, 0.6721698]",0.0117187,0.0086478,1.355107657,0,"[(0.00073051455078125, 0.0005216367924528302), (0.00074195859375, 0.0005216367924528302), (0.00074195859375, 0.0005284353773584905), (0.00073051455078125, 0.0005284353773584905)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,P,"[0.048828125, 0.06738281, 0.06738281, 0.048828125]","[0.8820755, 0.8820755, 0.9001572, 0.9001572]",0.018554685,0.0180817,1.026158215,0,"[(4.76837158203125e-05, 0.0006934555817610063), (6.5803525390625e-05, 0.0006934555817610063), (6.5803525390625e-05, 0.0007076707547169812), (4.76837158203125e-05, 0.0007076707547169812)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Sumame,"[0.3310547, 0.38183594, 0.38183594, 0.3310547]","[0.543239, 0.5440252, 0.552673, 0.5518868]",0.05078124,0.009434,5.382789909,0,"[(0.00032329560546875, 0.0004270746855345912), (0.00037288666015625, 0.00042769276729559747), (0.00037288666015625, 0.00043449135220125786), (0.00032329560546875, 0.00043387327044025156)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Nom,"[0.39746094, 0.4248047, 0.4248047, 0.39746094]","[0.543239, 0.543239, 0.5518868, 0.5518868]",0.02734376,0.0086478,3.161932515,0,"[(0.00038814544921875, 0.0004270746855345912), (0.00041484833984375, 0.0004270746855345912), (0.00041484833984375, 0.00043387327044025156), (0.00038814544921875, 0.00043387327044025156)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,OGGUNBUNMI,"[0.3310547, 0.4951172, 0.4951172, 0.3310547]","[0.5558176, 0.5550314, 0.5691824, 0.5699686]",0.1640625,0.0149372,10.98348419,0,"[(0.00032329560546875, 0.00043696352201257863), (0.000483512890625, 0.00043634544025157227), (0.000483512890625, 0.0004474704402515723), (0.00032329560546875, 0.00044808852201257864)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Given,"[0.32910156, 0.3623047, 0.3623047, 0.32910156]","[0.5794025, 0.5794025, 0.5880503, 0.5880503]",0.03320314,0.0086478,3.839489812,0,"[(0.0003213882421875, 0.00045550511006289314), (0.00035381318359375, 0.00045550511006289314), (0.00035381318359375, 0.00046230369496855347), (0.0003213882421875, 0.00046230369496855347)]",Name
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Names,"[0.36523438, 0.40429688, 0.40429688, 0.36523438]","[0.5794025, 0.5794025, 0.5880503, 0.5880503]",0.0390625,0.0086478,4.517044798,0,"[(0.00035667419921875, 0.00045550511006289314), (0.000394821171875, 0.00045550511006289314), (0.000394821171875, 0.00046230369496855347), (0.00035667419921875, 0.00046230369496855347)]",Name
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Prénoms,"[0.421875, 0.4716797, 0.4716797, 0.421875]","[0.5794025, 0.5794025, 0.5880503, 0.5880503]",0.0498047,0.0086478,5.759233562,0,"[(0.0004119873046875, 0.00045550511006289314), (0.00046062470703125, 0.00045550511006289314), (0.00046062470703125, 0.00046230369496855347), (0.0004119873046875, 0.00046230369496855347)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,AJAYI,"[0.3955078, 0.48046875, 0.48046875, 0.3955078]","[0.879717, 0.8789308, 0.8977987, 0.8985849]",0.08496095,0.0196541,4.322810508,0,"[(0.0003862380859375, 0.0006916014150943396), (0.000469207763671875, 0.0006909833333333333), (0.000469207763671875, 0.0007058165880503144), (0.0003862380859375, 0.0007064346698113208)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Nationality,"[0.32714844, 0.3876953, 0.3876953, 0.32714844]","[0.6179245, 0.6179245, 0.629717, 0.629717]",0.06054686,0.0117925,5.134353191,0,"[(0.0003194808984375, 0.0004857897012578616), (0.00037860869140625, 0.0004857897012578616), (0.00037860869140625, 0.000495060534591195), (0.0003194808984375, 0.000495060534591195)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Nationaled,"[0.4013672, 0.46289062, 0.46289062, 0.4013672]","[0.6179245, 0.6179245, 0.6289308, 0.6289308]",0.06152342,0.0110063,5.58983673,0,"[(0.00039196015625, 0.0004857897012578616), (0.00045204162109375, 0.0004857897012578616), (0.00045204162109375, 0.0004944424528301887), (0.00039196015625, 0.0004944424528301887)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,NIGERIAN,"[0.32714844, 0.44335938, 0.44335938, 0.32714844]","[0.634434, 0.634434, 0.6485849, 0.6485849]",0.11621094,0.0141509,8.212264944,0,"[(0.0003194808984375, 0.0004987688679245284), (0.00043296814453125, 0.0004987688679245284), (0.00043296814453125, 0.0005098937893081761), (0.0003194808984375, 0.0005098937893081761)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Date,"[0.4169922, 0.44726562, 0.44726562, 0.4169922]","[0.7924528, 0.7924528, 0.8034591, 0.8034591]",0.03027342,0.0110063,2.750553774,0,"[(0.0004072189453125, 0.0006229974842767295), (0.00043678283203125, 0.0006229974842767295), (0.00043678283203125, 0.0006316502358490566), (0.0004072189453125, 0.0006316502358490566)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Birth,"[0.45410156, 0.48242188, 0.48242188, 0.45410156]","[0.7051887, 0.7051887, 0.716195, 0.716195]",0.02832032,0.0110063,2.57310086,0,"[(0.0004434585546875, 0.0005543936320754717), (0.0004711151171875, 0.0005543936320754717), (0.0004711151171875, 0.0005630463836477987), (0.0004434585546875, 0.0005630463836477987)]",Date of Birth
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,de,"[0.44921875, 0.4658203, 0.4658203, 0.44921875]","[0.75, 0.75, 0.7602201, 0.7602201]",0.01660155,0.0102201,1.624401914,0,"[(0.000438690185546875, 0.0005896226415094339), (0.00045490263671875, 0.0005896226415094339), (0.00045490263671875, 0.0005976573113207547), (0.000438690185546875, 0.0005976573113207547)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,naissance,"[0.5498047, 0.60839844, 0.60839844, 0.5498047]","[0.7059748, 0.7059748, 0.7169811, 0.7169811]",0.05859374,0.0110063,5.323654634,0,"[(0.00053691865234375, 0.0005550116352201257), (0.0005941391015625, 0.0005550116352201257), (0.0005941391015625, 0.0005636643867924528), (0.00053691865234375, 0.0005636643867924528)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,20,"[0.31835938, 0.34765625, 0.34765625, 0.31835938]","[0.8089623, 0.8089623, 0.8246855, 0.8246855]",0.02929687,0.0157232,1.86328928,0,"[(0.00031089783203125, 0.0006359766509433962), (0.000339508056640625, 0.0006359766509433962), (0.000339508056640625, 0.0006483376572327044), (0.00031089783203125, 0.0006483376572327044)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,OCT,"[0.42871094, 0.48242188, 0.48242188, 0.42871094]","[0.6761006, 0.6761006, 0.6910377, 0.6910377]",0.05371094,0.0149371,3.595807754,0,"[(0.00041866302734375, 0.0005315256289308176), (0.0004711151171875, 0.0005315256289308176), (0.0004711151171875, 0.0005432686320754717), (0.00041866302734375, 0.0005432686320754717)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,99,"[0.4892578, 0.5175781, 0.5175781, 0.4892578]","[0.6761006, 0.6761006, 0.6910377, 0.6910377]",0.0283203,0.0149371,1.895970436,0,"[(0.0004777908203125, 0.0005315256289308176), (0.00050544736328125, 0.0005315256289308176), (0.00050544736328125, 0.0005432686320754717), (0.0004777908203125, 0.0005432686320754717)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Sex,"[0.3232422, 0.3486328, 0.3486328, 0.3232422]","[0.7051887, 0.7051887, 0.7154088, 0.7154088]",0.0253906,0.0102201,2.484378822,0,"[(0.0003156662109375, 0.0005543936320754717), (0.00034046171875, 0.0005543936320754717), (0.00034046171875, 0.0005624283018867924), (0.0003156662109375, 0.0005624283018867924)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Sexe,"[0.36132812, 0.39257812, 0.39257812, 0.36132812]","[0.7051887, 0.7051887, 0.7154088, 0.7154088]",0.03125,0.0102201,3.057700023,0,"[(0.0003528594921875, 0.0005543936320754717), (0.0003833770703125, 0.0005543936320754717), (0.0003833770703125, 0.0005624283018867924), (0.0003528594921875, 0.0005624283018867924)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Place,"[0.40429688, 0.4375, 0.4375, 0.40429688]","[0.7051887, 0.7051887, 0.7154088, 0.7154088]",0.03320312,0.0102201,3.248805785,0,"[(0.000394821171875, 0.0005543936320754717), (0.00042724609375, 0.0005543936320754717), (0.00042724609375, 0.0005624283018867924), (0.000394821171875, 0.0005624283018867924)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Lieu,"[0.5029297, 0.5283203, 0.5283203, 0.5029297]","[0.7059748, 0.7059748, 0.716195, 0.716195]",0.0253906,0.0102202,2.484354514,0,"[(0.00049114228515625, 0.0005550116352201257), (0.00051593779296875, 0.0005550116352201257), (0.00051593779296875, 0.0005630463836477987), (0.00049114228515625, 0.0005630463836477987)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,M,"[0.32226562, 0.34179688, 0.34179688, 0.32226562]","[0.7216981, 0.7216981, 0.7358491, 0.7358491]",0.01953126,0.014151,1.380203519,0,"[(0.00031471251953125, 0.0005673727201257862), (0.000333786015625, 0.0005673727201257862), (0.000333786015625, 0.0005784977201257862), (0.00031471251953125, 0.0005784977201257862)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,GOMBE,"[0.6621094, 0.75097656, 0.75097656, 0.6621094]","[0.7216981, 0.7216981, 0.7366352, 0.7366352]",0.08886716,0.0149371,5.949425257,0,"[(0.0006465912109375, 0.0005673727201257862), (0.000733375546875, 0.0005673727201257862), (0.000733375546875, 0.0005791157232704403), (0.0006465912109375, 0.0005791157232704403)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,issue,"[0.36816406, 0.39941406, 0.39941406, 0.36816406]","[0.75, 0.75, 0.7602201, 0.7602201]",0.03125,0.0102201,3.057700023,0,"[(0.00035953521484375, 0.0005896226415094339), (0.00039005279296875, 0.0005896226415094339), (0.00039005279296875, 0.0005976573113207547), (0.00035953521484375, 0.0005976573113207547)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,délivrance,"[0.46777344, 0.52734375, 0.52734375, 0.46777344]","[0.75, 0.75, 0.7602201, 0.7602201]",0.05957031,0.0102201,5.828740423,0,"[(0.00045681, 0.0005896226415094339), (0.000514984130859375, 0.0005896226415094339), (0.000514984130859375, 0.0005976573113207547), (0.00045681, 0.0005976573113207547)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,21,"[0.3203125, 0.34472656, 0.34472656, 0.3203125]","[0.7672956, 0.7672956, 0.7830189, 0.7830189]",0.02441406,0.0157233,1.552731297,0,"[(0.00031280517578125, 0.0006032198113207547), (0.00033664703125, 0.0006032198113207547), (0.00033664703125, 0.000615580896226415), (0.00031280517578125, 0.000615580896226415)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,DEC,"[0.42871094, 0.47851562, 0.47851562, 0.42871094]","[0.8089623, 0.8089623, 0.8246855, 0.8246855]",0.04980468,0.0157232,3.167591839,0,"[(0.00041866302734375, 0.0006359766509433962), (0.00046730041015625, 0.0006359766509433962), (0.00046730041015625, 0.0006483376572327044), (0.00041866302734375, 0.0006483376572327044)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Expiry,"[0.36621094, 0.40234375, 0.40234375, 0.36621094]","[0.7924528, 0.7924528, 0.8034591, 0.8034591]",0.03613281,0.0110063,3.282920691,0,"[(0.00035762787109375, 0.0006229974842767295), (0.000392913818359375, 0.0006229974842767295), (0.000392913818359375, 0.0006316502358490566), (0.00035762787109375, 0.0006316502358490566)]",Expiry Date
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,dexpiration,"[0.4482422, 0.515625, 0.515625, 0.4482422]","[0.7924528, 0.7924528, 0.8034591, 0.8034591]",0.0673828,0.0110063,6.122202738,0,"[(0.0004377365234375, 0.0006229974842767295), (0.0005035400390625, 0.0006229974842767295), (0.0005035400390625, 0.0006316502358490566), (0.0004377365234375, 0.0006316502358490566)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,25,"[0.48828125, 0.5185547, 0.5185547, 0.48828125]","[0.8089623, 0.8089623, 0.8246855, 0.8246855]",0.03027345,0.0157232,1.925400046,0,"[(0.000476837158203125, 0.0006359766509433962), (0.00050640107421875, 0.0006359766509433962), (0.00050640107421875, 0.0006483376572327044), (0.000476837158203125, 0.0006483376572327044)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,A11141229,"[0.7060547, 0.82714844, 0.82714844, 0.7060547]","[0.5227987, 0.5235849, 0.538522, 0.5377358]",0.12109374,0.0157233,7.701547385,0,"[(0.00068950654296875, 0.0004110052672955974), (0.0008077621484375, 0.0004116233490566038), (0.0008077621484375, 0.0004233663522012578), (0.00068950654296875, 0.00042274827044025154)]",User Data
